2.421025172014782356e+01,-1.070032894347327845e+00,-1.637095121053834923e+00
2.324475692884603006e+01,-8.524653877089759524e-01,-1.314047144038653414e+00
2.263995038949641625e+01,-4.223514405417808093e-02,-1.030773078825762079e+00
2.279034567489155449e+01,-8.020761944561330958e-01,-3.368036103761501976e-01
2.227810840659949676e+01,-7.864411158682689251e-01,5.734127012190022299e-01
2.217281159674964286e+01,6.670569064566274353e-02,-1.923364680369389276e-02
2.273906786337431640e+01,2.223992142404397909e-01,8.414396313225626090e-01
2.302637670794677049e+01,1.143442740082261544e+00,4.459413561718004182e-01
2.262197681205250888e+01,9.516304906624500903e-01,-5.008422011562757570e-01
2.325787509277544629e+01,2.151028670715465496e-01,-1.316575305433350385e-01
2.370361982275709067e+01,1.121666372447281734e+00,-4.245381229978775206e-01
2.430560625206145176e+01,3.002073103349617855e-01,-2.977497788351893271e-01
2.370799450359601579e+01,1.240442870384785429e-01,-1.121766215936085720e+00
2.390348639032423961e+01,-6.605547365829316231e-01,-4.415300664453967183e-01
2.388067417120921121e+01,-1.647039581814747855e+00,-7.622655525561731205e-01
2.341346006304978644e+01,-1.560827297756363752e+00,1.616984803594578302e-01
2.334394495514185408e+01,-6.064009413237726465e-01,5.589296928341837001e-01
2.393501934122678065e+01,-1.264674862038094316e+00,1.102766424679339163e+00
2.450089875879627854e+01,-1.323927609338140909e+00,2.248723680045726925e-01
2.435206033475264320e+01,-3.671187912559101818e-01,6.145351595911814346e-01
2.393451867779750941e+01,5.770066200368452192e-01,6.726455777228065314e-01
2.371208090172692806e+01,-7.751697809376978388e-02,1.451961452099577832e+00
2.326914768247201337e+01,8.689836724553164915e-01,1.517233562121091950e+00
2.421750879353723107e+01,1.285866987841521869e+00,1.516599944068406369e+00
2.405721172701258581e+01,1.634892292790241397e+00,5.455762109468564880e-01
2.504660337017610772e+01,1.415316463661746127e+00,8.302563629608784579e-01
2.478930774684059202e+01,1.263984522524073117e+00,-1.702086659061865515e-01
2.504253797165941720e+01,4.346235610066419564e-01,4.249934917539805457e-01
2.476100176050939439e+01,3.483007071358642515e-01,1.410470375995807268e+00
2.468591488694935165e+01,-6.674691897898283877e-01,1.620028728448848376e+00
2.538414196159739333e+01,-5.525110857579649259e-01,8.512980500968840847e-01
2.567175206160329637e+01,-1.676014981493857137e-01,1.776856030791744923e+00
2.586959772992695505e+01,5.737354114379804582e-01,1.070269556925756982e+00
2.646470406501573081e+01,-2.799177950252649816e-01,9.916013818293385462e-01
2.598414103972124778e+01,-5.543439796252466745e-02,9.770181327074531352e-02
2.674256941891982109e+01,6.168262295400007700e-01,3.224769328389648915e-01
2.584667449285925400e+01,1.094077965669074892e+00,9.100378018196589314e-02
2.666511412777483514e+01,1.449247183867944822e+00,-4.459311586875526756e-01
2.636132496474296971e+01,5.118722837289425565e-01,-7.875972044953220008e-01
2.570062030548630005e+01,1.297648941607890682e+00,-1.019833401931273587e+00
2.532310203518590441e+01,4.412809388422136436e-01,-5.927862688305212124e-01
2.460122187696627094e+01,8.428294283663592124e-01,-1.217219439445153650e+00
2.541619301678382925e+01,3.211149849415447233e-01,-1.640289111757849527e+00
2.470916227376351770e+01,-2.626744814548733209e-01,-1.144833763536876381e+00
2.501890425114346783e+01,-4.739753369204648403e-01,-1.813863230546952920e-01
2.578103166088266107e+01,-4.889456485967307309e-01,-8.913289159177473220e-01
2.533279589456203240e+01,-9.463481895523314646e-01,-1.712280581797848811e+00
2.493271045065951697e+01,-1.313799677886388295e+00,-8.175185548508960842e-01
2.566324889517341390e+01,-1.291369412538789119e+00,-5.867905171504592121e-02
2.598687017281154610e+01,-1.561447287246883420e+00,-1.016425155455371598e+00
